delay_days,is_anomaly,is_delayed,month_cos,month_sin,order_quantity,quantity,quantity_per_lead_time,requested_lead_time_days,supplier_avg_lead_time_days,supplier_cancellation_rate,supplier_defect_rate,supplier_on_time_rate,supplier_order_volume_last_year
5.89,0,1,0.5000000000000001,0.8660254037844386,633.1,633.1,35.172222222222224,18.0,23.6,0.068,0.0432,0.8136,113.0
8.44,0,1,0.5000000000000001,0.8660254037844386,473.0,473.0,22.523809523809526,21.0,20.9,0.0331,0.036,0.8365,81.0
9.78,0,1,-0.8660254037844386,-0.5000000000000001,1069.8,1069.8,62.92941176470588,17.0,19.5,0.0225,0.0376,0.9511,116.0
3.32,0,1,-1.0,1.2246467991473532e-16,712.8499999999999,712.8499999999999,39.602777777777774,18.0,19.3,0.0727,0.0536,0.907,57.0
5.42,0,1,-0.8660254037844387,0.49999999999999994,1020.5,1020.5,113.38888888888889,9.0,13.8,0.03,0.0265,0.9372,80.0
11.04,0,1,0.5000000000000001,-0.8660254037844386,673.3,673.3,224.4333333333333,3.0,8.3,0.0311,0.0338,0.9532,97.0
9.25,0,1,-1.0,1.2246467991473532e-16,666.6,666.6,37.03333333333333,18.0,20.4,0.0662,0.066,0.8402,128.0
5.2,0,1,-0.5000000000000004,-0.8660254037844384,436.0,436.0,18.956521739130434,23.0,23.6,0.0715,0.0555,0.81,40.0
0.0,0,0,0.5000000000000001,0.8660254037844386,1008.2,1008.2,56.01111111111111,18.0,22.1,0.0298,0.0402,0.9717,79.0
13.76,0,1,0.8660254037844384,-0.5000000000000004,621.7,621.7,21.43793103448276,29.0,26.2,0.0621,0.0571,0.6963,120.0
40.7,1,1,-1.0,1.2246467991473532e-16,91.7,91.7,4.168181818181818,22.0,18.6,0.0414,0.0424,0.8171,77.0
5.58,0,1,-0.8660254037844387,0.49999999999999994,838.9,838.9,41.945,20.0,24.2,0.0487,0.0512,0.7783,120.0
6.31,0,1,-0.8660254037844387,0.49999999999999994,945.0,945.0,35.0,27.0,23.2,0.0326,0.0338,0.9238,171.0
0.0,0,0,0.5000000000000001,0.8660254037844386,696.5,696.5,26.78846153846154,26.0,22.1,0.0298,0.0402,0.9717,79.0
43.59,1,1,-0.4999999999999998,0.8660254037844387,157.8,157.8,52.6,3.0,7.2,0.0039,0.0366,0.8307,94.0
0.0,0,0,6.123233995736766e-17,1.0,485.1,485.1,69.3,7.0,9.8,0.0474,0.0232,0.8762,58.0
0.29,0,0,0.5000000000000001,0.8660254037844386,586.1,586.1,97.68333333333334,6.0,8.3,0.0333,0.0363,0.9727,153.0
10.03,0,1,0.8660254037844384,-0.5000000000000004,633.8,633.8,24.376923076923074,26.0,28.8,0.065,0.0673,0.8032,90.0
8.59,0,1,1.0,-2.4492935982947064e-16,236.6,236.6,14.7875,16.0,21.8,0.0608,0.0686,0.8536,102.0
0.0,0,0,1.0,-2.4492935982947064e-16,744.0,744.0,37.2,20.0,16.6,0.0385,0.0157,0.927,160.0
4.88,0,1,-1.0,1.2246467991473532e-16,1284.9,1284.9,61.18571428571429,21.0,25.4,0.074,0.0838,0.727,42.0
4.77,0,1,6.123233995736766e-17,1.0,312.0,312.0,31.2,10.0,14.3,0.0265,0.0306,0.8445,84.0
4.45,0,1,1.0,-2.4492935982947064e-16,439.4,439.4,24.41111111111111,18.0,24.2,0.0268,0.0439,0.8365,186.0
5.71,0,1,-0.8660254037844386,-0.5000000000000001,737.8,737.8,32.07826086956521,23.0,14.0,0.0323,0.0139,0.8753,127.0
8.1,0,1,0.8660254037844384,-0.5000000000000004,535.3,535.3,22.304166666666664,24.0,23.5,0.0606,0.0662,0.7451,65.0
0.0,0,0,6.123233995736766e-17,1.0,642.5,642.5,37.794117647058826,17.0,14.1,0.005,0.0316,0.9507,74.0
0.8,0,0,0.8660254037844384,-0.5000000000000004,410.6,410.6,10.528205128205128,39.0,36.5,0.0625,0.0492,0.7704,121.0
0.0,0,0,0.8660254037844387,0.49999999999999994,866.6,866.6,61.9,14.0,13.4,0.0,0.0227,0.9295,85.0
6.13,0,1,-1.8369701987210297e-16,-1.0,824.5,824.5,35.84782608695652,23.0,21.0,0.0881,0.0716,0.7675,88.0
5.66,0,1,-0.5000000000000004,-0.8660254037844384,999.7,999.7,55.53888888888889,18.0,23.8,0.0749,0.0632,0.9115,59.0
2.88,0,1,0.8660254037844387,0.49999999999999994,562.0,562.0,62.44444444444444,9.0,10.1,0.0185,0.0059,0.9438,171.0
5.55,0,1,0.8660254037844387,0.49999999999999994,724.3,724.3,55.715384615384615,13.0,18.8,0.0271,0.0324,0.899,98.0
4.26,0,1,1.0,-2.4492935982947064e-16,678.8,678.8,25.14074074074074,27.0,26.9,0.0584,0.0436,0.7655,147.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,784.3,784.3,31.372,25.0,18.1,0.017,0.0048,0.857,154.0
1.88,0,1,6.123233995736766e-17,1.0,985.4,985.4,44.79090909090909,22.0,20.0,0.0595,0.0618,0.8972,132.0
3.82,0,1,-0.8660254037844387,0.49999999999999994,473.0,473.0,18.92,25.0,16.8,0.059,0.0559,0.7621,69.0
7.11,0,1,1.0,-2.4492935982947064e-16,473.2,473.2,23.66,20.0,17.8,0.0199,0.034,0.9990000000000001,91.0
2.52,0,1,0.8660254037844384,-0.5000000000000004,888.5,888.5,55.53125,16.0,16.9,0.0345,0.0054,0.999,114.0
0.0,0,0,-0.8660254037844386,-0.5000000000000001,650.0,650.0,23.214285714285715,28.0,18.0,0.0376,0.0224,0.999,175.0
19.58,0,1,-1.8369701987210297e-16,-1.0,574.5,574.5,44.19230769230769,13.0,21.5,0.0886,0.0849,0.7417,44.0
1.91,0,1,-0.8660254037844387,0.49999999999999994,366.7,366.7,16.668181818181818,22.0,19.4,0.0602,0.0576,0.8569,109.0
5.81,0,1,0.8660254037844387,0.49999999999999994,909.7,909.7,34.98846153846154,26.0,20.2,0.0659,0.051,0.856,113.0
4.25,0,1,-1.8369701987210297e-16,-1.0,559.5,559.5,22.38,25.0,21.3,0.0469,0.0382,0.754,163.0
11.06,0,1,-0.8660254037844386,-0.5000000000000001,744.6,744.6,32.37391304347826,23.0,23.8,0.0476,0.0854,0.7071,23.0
10.18,0,1,0.8660254037844387,0.49999999999999994,554.7,554.7,138.675,4.0,12.3,0.0446,0.0402,0.8037,158.0
0.0,0,0,0.5000000000000001,0.8660254037844386,1216.7,1216.7,64.03684210526316,19.0,13.8,0.036,0.0307,0.9626,114.0
17.34,0,1,-0.8660254037844387,0.49999999999999994,522.2,522.2,174.0666666666667,3.0,7.2,0.0039,0.0366,0.8307,94.0
3.58,0,1,-1.8369701987210297e-16,-1.0,673.0,673.0,32.04761904761905,21.0,16.7,0.0038,0.0287,0.9625,100.0
14.29,0,1,-0.5000000000000004,-0.8660254037844384,558.0,558.0,69.75,8.0,11.3,0.0286,0.0,0.9368,189.0
35.67,1,1,-0.4999999999999998,0.8660254037844387,3720.4,3720.4,177.16190476190476,21.0,16.7,0.0154,0.023,0.8082,103.0
10.4,0,1,-0.5000000000000004,-0.8660254037844384,208.4,208.4,17.366666666666667,12.0,12.1,0.0676,0.0645,0.7843,86.0
11.37,0,1,0.8660254037844384,-0.5000000000000004,849.5,849.5,49.970588235294116,17.0,18.0,0.0482,0.0323,0.8974,91.0
13.0,0,1,1.0,-2.4492935982947064e-16,1053.7,1053.7,52.685,20.0,19.9,0.0539,0.0878,0.7879,134.0
3.06,0,1,-0.5000000000000004,-0.8660254037844384,635.9,635.9,19.26969696969697,33.0,20.7,0.0283,0.0538,0.8865,113.0
0.9,0,0,0.8660254037844387,0.49999999999999994,1035.5,1035.5,73.96428571428571,14.0,13.0,0.0361,0.0337,0.9507,139.0
1.05,0,0,-0.4999999999999998,0.8660254037844387,716.4,716.4,26.53333333333333,27.0,25.3,0.0532,0.0741,0.9223,172.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,520.3,520.3,65.0375,8.0,16.1,0.006,0.0065,0.8993,125.0
5.53,0,1,-0.5000000000000004,-0.8660254037844384,657.5,657.5,22.67241379310345,29.0,25.8,0.0271,0.0462,0.8968,38.0
0.0,0,0,6.123233995736766e-17,1.0,840.1,840.1,49.41764705882353,17.0,9.9,0.0119,0.014,0.9840000000000001,157.0
1.06,0,0,6.123233995736766e-17,1.0,448.0,448.0,28.0,16.0,16.0,0.0452,0.0177,0.8999,143.0
4.87,0,1,6.123233995736766e-17,1.0,885.0,885.0,68.07692307692308,13.0,19.6,0.0464,0.048,0.9012,178.0
45.28,1,1,-0.4999999999999998,0.8660254037844387,78.5,78.5,4.90625,16.0,20.7,0.0304,0.0334,0.8847,96.0
7.01,0,1,-1.8369701987210297e-16,-1.0,1213.1,1213.1,93.3153846153846,13.0,11.1,0.0221,0.0085,0.999,129.0
46.18,1,1,-1.8369701987210297e-16,-1.0,2909.9,2909.9,727.475,4.0,10.0,0.0165,0.0152,0.9296,141.0
1.94,0,1,-0.4999999999999998,0.8660254037844387,476.0,476.0,28.0,17.0,19.7,0.0257,0.0356,0.8021,84.0
7.51,0,1,-1.0,1.2246467991473532e-16,1009.0,1009.0,72.07142857142857,14.0,18.3,0.0045,0.0228,0.9194,66.0
0.13,0,0,-0.8660254037844386,-0.5000000000000001,480.0,480.0,43.63636363636363,11.0,11.3,0.0403,0.0303,0.9979,101.0
0.0,0,0,-1.0,1.2246467991473532e-16,259.4,259.4,14.41111111111111,18.0,9.6,0.0241,0.02,0.9484,54.0
0.52,0,0,-1.8369701987210297e-16,-1.0,582.9,582.9,32.38333333333333,18.0,16.8,0.0352,0.0,0.9393,105.0
8.03,0,1,-1.0,1.2246467991473532e-16,753.5,753.5,41.861111111111114,18.0,23.4,0.066,0.0812,0.8258,84.0
0.0,0,0,-0.8660254037844386,-0.5000000000000001,290.7,290.7,24.224999999999998,12.0,9.9,0.0,0.0039,0.9141,24.0
8.72,0,1,0.5000000000000001,-0.8660254037844386,625.8,625.8,56.89090909090908,11.0,17.0,0.0519,0.062,0.8891,105.0
48.15,1,1,-1.8369701987210297e-16,-1.0,703.2,703.2,21.975,32.0,34.7,0.0841,0.0624,0.6733,95.0
1.86,0,1,6.123233995736766e-17,1.0,953.4,953.4,56.08235294117647,17.0,20.3,0.0484,0.0222,0.7172,91.0
2.8,0,1,-0.8660254037844387,0.49999999999999994,762.5,762.5,29.326923076923077,26.0,22.7,0.0423,0.0165,0.8868,174.0
6.52,0,1,-1.0,1.2246467991473532e-16,930.6,930.6,62.04,15.0,21.3,0.0469,0.0382,0.754,163.0
5.87,0,1,6.123233995736766e-17,1.0,858.7,858.7,107.3375,8.0,14.0,0.0608,0.0329,0.8923,98.0
3.25,0,1,-0.8660254037844387,0.49999999999999994,641.0,641.0,35.611111111111114,18.0,15.6,0.02815,0.034,0.8358,109.0
0.0,0,0,-1.0,1.2246467991473532e-16,847.8,847.8,40.37142857142857,21.0,19.7,0.0066,0.0219,0.946,8.0
4.42,0,1,-0.8660254037844387,0.49999999999999994,680.8,680.8,68.08,10.0,16.3,0.0,0.0294,0.821,129.0
11.77,0,1,-1.0,1.2246467991473532e-16,719.9,719.9,79.98888888888888,9.0,17.3,0.0629,0.0523,0.7888,28.0
0.0,0,0,-1.0,1.2246467991473532e-16,911.7,911.7,65.12142857142858,14.0,13.4,0.0,0.0227,0.9295,85.0
7.8,0,1,-0.8660254037844387,0.49999999999999994,490.1,490.1,22.277272727272727,22.0,19.7,0.0066,0.0219,0.946,8.0
5.09,0,1,-1.0,1.2246467991473532e-16,891.1,891.1,49.50555555555556,18.0,20.9,0.0337,0.0273,0.8655,48.0
2.73,0,1,-0.4999999999999998,0.8660254037844387,254.1,254.1,9.773076923076923,26.0,20.4,0.0078,0.0373,0.7906,27.0
3.74,0,1,-0.5000000000000004,-0.8660254037844384,710.5,710.5,28.42,25.0,14.8,0.0479,0.0316,0.8631,118.0
7.52,0,1,0.8660254037844384,-0.5000000000000004,982.0,982.0,89.27272727272727,11.0,11.4,0.0306,0.0102,0.9403,190.0
7.67,0,1,0.8660254037844384,-0.5000000000000004,763.2,763.2,44.89411764705883,17.0,10.2,0.0329,0.0028,0.9488,123.0
1.22,0,0,-0.8660254037844386,-0.5000000000000001,969.4,969.4,88.12727272727273,11.0,14.3,0.0088,0.0248,0.9193,129.0
12.38,0,1,1.0,-2.4492935982947064e-16,643.0,643.0,53.583333333333336,12.0,17.2,0.0028,0.0615,0.8239,120.0
6.8,0,1,1.0,-2.4492935982947064e-16,682.2,682.2,35.90526315789474,19.0,19.1,0.0418,0.0479,0.8576,119.0
5.96,0,1,-1.0,1.2246467991473532e-16,564.0,564.0,26.857142857142858,21.0,16.2,0.0273,0.01,0.8588,108.0
11.75,0,1,-0.8660254037844387,0.49999999999999994,546.0,546.0,13.317073170731707,41.0,31.1,0.0666,0.0553,0.8275,144.0
3.85,0,1,0.8660254037844384,-0.5000000000000004,928.9,928.9,46.445,20.0,17.5,0.026,0.0322,0.8374,113.0
9.2,0,1,6.123233995736766e-17,1.0,607.2,607.2,67.46666666666667,9.0,15.8,0.0492,0.0402,0.8995,79.0
3.57,0,1,-1.0,1.2246467991473532e-16,723.8,723.8,38.09473684210526,19.0,13.1,0.0367,0.0221,0.9179,33.0
12.91,0,1,-0.8660254037844386,-0.5000000000000001,850.9,850.9,212.725,4.0,17.5,0.0625,0.0372,0.8682,62.0
0.0,0,0,0.8660254037844387,0.49999999999999994,525.6,525.6,40.43076923076923,13.0,19.7,0.0368,0.0456,0.9129,84.0
2.39,0,1,0.5000000000000001,0.8660254037844386,785.3,785.3,35.695454545454545,22.0,20.2,0.0261,0.0227,0.9335,121.0
2.19,0,1,-1.8369701987210297e-16,-1.0,235.9,235.9,78.63333333333334,3.0,8.9,0.0126,0.0169,0.92,149.0
3.69,0,1,-0.4999999999999998,0.8660254037844387,616.7,616.7,77.0875,8.0,17.0,0.0287,0.0137,0.8881,66.0
5.65,0,1,6.123233995736766e-17,1.0,937.8,937.8,58.6125,16.0,18.1,0.0318,0.0375,0.9209999999999999,38.0
0.64,0,0,-0.8660254037844386,-0.5000000000000001,701.5,701.5,38.97222222222222,18.0,20.0,0.0427,0.0371,0.9015,5.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,666.6,666.6,60.6,11.0,11.0,0.0139,0.0116,0.9009999999999999,143.0
48.45,1,1,-0.4999999999999998,0.8660254037844387,93.0,93.0,31.0,3.0,9.6,0.0494,0.0217,0.9513,143.0
3.49,0,1,0.5000000000000001,0.8660254037844386,595.0,595.0,54.09090909090909,11.0,10.8,0.0,0.0477,0.8886,138.0
9.62,0,1,-1.8369701987210297e-16,-1.0,685.0,685.0,52.69230769230769,13.0,14.1,0.0535,0.0411,0.9151,125.0
6.52,0,1,6.123233995736766e-17,1.0,1079.5,1079.5,83.03846153846153,13.0,16.7,0.0128,0.0419,0.9420000000000001,83.0
8.26,0,1,6.123233995736766e-17,1.0,1250.5,1250.5,208.41666666666666,6.0,13.0,0.0361,0.0337,0.9507,139.0
6.55,0,1,-0.8660254037844387,0.49999999999999994,899.3,899.3,42.82380952380952,21.0,15.7,0.0413,0.0378,0.9057,74.0
5.83,0,1,-0.8660254037844386,-0.5000000000000001,1137.9,1137.9,66.93529411764706,17.0,15.1,0.0379,0.0437,0.8707,71.0
10.37,0,1,-0.8660254037844386,-0.5000000000000001,848.3,848.3,36.88260869565217,23.0,24.9,0.0112,0.0338,0.8234,100.0
0.0,0,0,0.5000000000000001,0.8660254037844386,399.4,399.4,28.52857142857143,14.0,9.4,0.0205,0.0164,0.9089,37.0
1.38,0,0,0.8660254037844387,0.49999999999999994,394.4,394.4,23.2,17.0,18.2,0.014,0.0331,0.9165,56.0
48.36,1,1,1.0,-2.4492935982947064e-16,66.1,66.1,6.009090909090909,11.0,10.0,0.0044,0.022,0.956,142.0
57.33,1,1,-1.8369701987210297e-16,-1.0,2069.9,2069.9,98.56666666666668,21.0,16.0,0.036,0.0882,0.7606,77.0
3.31,0,1,6.123233995736766e-17,1.0,985.0,985.0,82.08333333333333,12.0,13.9,0.0248,0.0378,0.8481,152.0
12.92,0,1,-1.0,1.2246467991473532e-16,778.5,778.5,38.925,20.0,23.7,0.0296,0.0479,0.8993,107.0
5.6,0,1,-1.8369701987210297e-16,-1.0,858.7,858.7,286.23333333333335,3.0,12.6,0.0145,0.0304,0.999,69.0
5.42,0,1,-1.0,1.2246467991473532e-16,416.9,416.9,41.69,10.0,22.8,0.0569,0.0549,0.9019,95.0
6.12,0,1,-0.4999999999999998,0.8660254037844387,611.0,611.0,30.55,20.0,25.9,0.0659,0.063,0.8297,33.0
7.27,0,1,0.8660254037844384,-0.5000000000000004,947.4,947.4,118.425,8.0,12.1,0.0,0.0355,0.875,106.0
0.0,0,0,-1.8369701987210297e-16,-1.0,173.4,173.4,10.200000000000001,17.0,13.7,0.04,0.0066,0.974,103.0
4.18,0,1,0.8660254037844387,0.49999999999999994,644.1,644.1,107.35000000000001,6.0,15.1,0.0096,0.0221,0.9856,88.0
9.42,0,1,-0.8660254037844386,-0.5000000000000001,1134.8,1134.8,141.85,8.0,15.1,0.0137,0.0449,0.9154,106.0
6.22,0,1,-0.8660254037844386,-0.5000000000000001,695.4,695.4,49.67142857142857,14.0,17.1,0.02,0.0321,0.8601,86.0
12.51,0,1,-0.8660254037844387,0.49999999999999994,235.1,235.1,15.673333333333334,15.0,18.9,0.0903,0.0536,0.789,84.0
5.55,0,1,-0.4999999999999998,0.8660254037844387,789.6,789.6,46.44705882352941,17.0,26.3,0.0398,0.0391,0.7892,24.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,375.9,375.9,31.325,12.0,10.9,0.0377,0.0,0.9506,146.0
1.72,0,1,-1.8369701987210297e-16,-1.0,881.6,881.6,80.14545454545454,11.0,11.3,0.0403,0.0303,0.9979,101.0
1.85,0,1,0.5000000000000001,0.8660254037844386,810.0,810.0,62.30769230769231,13.0,17.1,0.02,0.0321,0.8601,86.0
32.58,1,1,-1.0,1.2246467991473532e-16,1293.5,1293.5,64.675,20.0,15.3,0.0631,0.0491,0.8183,151.0
8.43,0,1,0.8660254037844384,-0.5000000000000004,526.6,526.6,175.53333333333333,3.0,6.8,0.0193,0.0095,0.8879,154.0
7.66,0,1,0.5000000000000001,0.8660254037844386,427.8,427.8,13.36875,32.0,23.9,0.0522,0.0294,0.8328,136.0
4.41,0,1,6.123233995736766e-17,1.0,651.3,651.3,59.209090909090904,11.0,19.4,0.0239,0.0614,0.8577,176.0
7.04,0,1,0.5000000000000001,0.8660254037844386,722.2,722.2,36.11,20.0,18.1,0.0318,0.0375,0.9211,38.0
13.47,0,1,6.123233995736766e-17,1.0,688.3,688.3,31.286363636363635,22.0,19.7,0.0449,0.0714,0.7972,84.0
9.03,0,1,0.5000000000000001,0.8660254037844386,906.0,906.0,24.486486486486488,37.0,32.8,0.0405,0.051,0.793,71.0
0.96,0,0,-0.5000000000000004,-0.8660254037844384,437.2,437.2,31.228571428571428,14.0,17.4,0.019,0.0571,0.9897,150.0
3.13,0,1,6.123233995736766e-17,1.0,605.7,605.7,23.29615384615385,26.0,20.4,0.0372,0.0694,0.7961,44.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,697.3,697.3,34.864999999999995,20.0,21.6,0.0323,0.019,0.8668,133.0
35.65,1,1,0.8660254037844384,-0.5000000000000004,1374.0,1374.0,91.6,15.0,17.0,0.0359,0.0451,0.9076,76.0
9.32,0,1,0.8660254037844384,-0.5000000000000004,828.3,828.3,55.22,15.0,18.9,0.0213,0.0264,0.8785,160.0
13.41,0,1,0.5000000000000001,-0.8660254037844386,813.7,813.7,28.058620689655175,29.0,26.3,0.0398,0.0391,0.7892,24.0
0.0,0,0,6.123233995736766e-17,1.0,619.0,619.0,47.61538461538461,13.0,10.8,0.0239,0.0065,0.984,195.0
0.07,0,0,-1.0,1.2246467991473532e-16,715.3,715.3,34.061904761904756,21.0,22.7,0.0385,0.0107,0.9505,140.0
4.07,0,1,-0.4999999999999998,0.8660254037844387,387.3,387.3,21.516666666666666,18.0,23.1,0.0297,0.0756,0.8775,122.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,516.0,516.0,43.0,12.0,12.0,0.0398,0.0398,0.8591,108.0
0.0,0,0,0.8660254037844387,0.49999999999999994,697.7,697.7,49.83571428571429,14.0,12.0,0.0109,0.0082,0.8926,160.0
3.0,0,1,-0.8660254037844387,0.49999999999999994,467.5,467.5,23.375,20.0,14.9,0.0501,0.0,0.8651,122.0
1.14,0,0,-0.8660254037844387,0.49999999999999994,781.3,781.3,24.415625,32.0,25.2,0.0459,0.0458,0.9118,63.0
0.0,0,0,6.123233995736766e-17,1.0,319.0,319.0,26.583333333333332,12.0,21.3,0.0338,0.0288,0.8446,36.0
0.0,0,0,0.5000000000000001,0.8660254037844386,863.1,863.1,50.77058823529412,17.0,11.0,0.0336,0.023,0.8264,103.0
8.82,0,1,-0.5000000000000004,-0.8660254037844384,913.2,913.2,60.88,15.0,16.5,0.0049,0.0196,0.9593,28.0
13.42,0,1,-0.8660254037844386,-0.5000000000000001,1059.0,1059.0,75.64285714285714,14.0,11.2,0.0436,0.0239,0.7528,131.0
4.88,0,1,6.123233995736766e-17,1.0,1012.0,1012.0,50.6,20.0,25.0,0.0538,0.0519,0.8411,138.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,348.2,348.2,13.927999999999999,25.0,23.3,0.0428,0.0408,0.8463,129.0
3.98,0,1,0.5000000000000001,0.8660254037844386,703.2,703.2,39.06666666666667,18.0,14.1,0.0166,0.0245,0.9279,99.0
9.39,0,1,6.123233995736766e-17,1.0,686.0,686.0,19.6,35.0,24.6,0.0759,0.066,0.7662,79.0
6.75,0,1,0.8660254037844384,-0.5000000000000004,643.6,643.6,53.63333333333333,12.0,9.5,0.0479,0.0207,0.9977,122.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,724.3,724.3,40.23888888888889,18.0,16.9,0.0396,0.0907,0.8205,143.0
4.76,0,1,-0.5000000000000004,-0.8660254037844384,582.7,582.7,22.411538461538463,26.0,18.2,0.0182,0.0273,0.9834,128.0
4.67,0,1,-1.8369701987210297e-16,-1.0,459.1,459.1,24.163157894736845,19.0,15.1,0.0096,0.0221,0.9856,88.0
0.99,0,0,-0.8660254037844386,-0.5000000000000001,476.0,476.0,34.0,14.0,17.0,0.0287,0.0137,0.8881,66.0
4.65,0,1,0.8660254037844387,0.49999999999999994,948.1,948.1,45.147619047619045,21.0,19.2,0.0474,0.0286,0.8077,66.0
2.88,0,1,0.5000000000000001,-0.8660254037844386,869.9,869.9,57.99333333333333,15.0,15.4,0.0334,0.0232,0.9232,121.0
5.75,0,1,6.123233995736766e-17,1.0,736.4,736.4,28.323076923076922,26.0,24.3,0.0616,0.05,0.7783,113.0
5.15,0,1,-1.8369701987210297e-16,-1.0,1188.1,1188.1,66.00555555555555,18.0,20.9,0.0205,0.0236,0.9621,95.0
13.53,0,1,-0.5000000000000004,-0.8660254037844384,709.1,709.1,236.36666666666667,3.0,8.5,0.0106,0.0101,0.9406,94.0
0.0,0,0,6.123233995736766e-17,1.0,695.6,695.6,46.373333333333335,15.0,16.7,0.0128,0.0419,0.9424,83.0
9.91,0,1,-0.4999999999999998,0.8660254037844387,574.6,574.6,27.361904761904764,21.0,31.7,0.0399,0.0532,0.7681,126.0
1.46,0,0,0.5000000000000001,0.8660254037844386,422.8,422.8,32.52307692307692,13.0,8.8,0.0246,0.0242,0.8494,179.0
6.91,0,1,1.0,-2.4492935982947064e-16,660.9,660.9,41.30625,16.0,15.5,0.037,0.0094,0.9888,159.0
3.33,0,1,-0.8660254037844386,-0.5000000000000001,777.1,777.1,27.75357142857143,28.0,31.0,0.062,0.062,0.7623,132.0
0.0,0,0,0.5000000000000001,0.8660254037844386,131.3,131.3,13.13,10.0,10.0,0.0017,0.0238,0.9912,77.0
10.89,0,1,0.5000000000000001,0.8660254037844386,264.0,264.0,16.5,16.0,20.4,0.0446,0.0412,0.7835,95.0
12.92,0,1,0.5000000000000001,0.8660254037844386,584.8,584.8,19.493333333333332,30.0,29.0,0.0452,0.0666,0.7415,85.0
3.57,0,1,0.5000000000000001,0.8660254037844386,518.0,518.0,51.8,10.0,13.1,0.0402,0.0384,0.7981,56.0
7.91,0,1,-1.8369701987210297e-16,-1.0,847.0,847.0,70.58333333333333,12.0,12.9,0.0082,0.0023,0.9577,75.0
6.34,0,1,0.5000000000000001,0.8660254037844386,408.5,408.5,25.53125,16.0,13.9,0.0154,0.0714,0.939,72.0
7.14,0,1,0.5000000000000001,0.8660254037844386,1061.1,1061.1,62.417647058823526,17.0,21.1,0.0298,0.0636,0.8503,82.0
7.05,0,1,-0.8660254037844386,-0.5000000000000001,1020.7,1020.7,72.90714285714286,14.0,16.0,0.0309,0.0285,0.8448,102.0
0.0,0,0,-1.0,1.2246467991473532e-16,672.0,672.0,42.0,16.0,14.7,0.0211,0.0353,0.8606,115.0
0.24,0,0,6.123233995736766e-17,1.0,943.7,943.7,49.66842105263158,19.0,20.1,0.0381,0.014,0.9221,82.0
7.54,0,1,-1.8369701987210297e-16,-1.0,391.5,391.5,21.75,18.0,14.2,0.0158,0.0177,0.9105,152.0
10.25,0,1,0.5000000000000001,-0.8660254037844386,589.9,589.9,73.7375,8.0,17.8,0.0478,0.0494,0.7971,100.0
7.87,0,1,-0.8660254037844387,0.49999999999999994,207.8,207.8,13.853333333333333,15.0,24.5,0.0666,0.0833,0.8072,93.0
3.89,0,1,-0.4999999999999998,0.8660254037844387,1083.3,1083.3,98.48181818181818,11.0,12.6,0.0158,0.027,0.9639,145.0
3.0,0,1,-1.0,1.2246467991473532e-16,806.8,806.8,26.0258064516129,31.0,25.0,0.0426,0.0507,0.8079999999999999,67.0
0.0,0,0,0.5000000000000001,0.8660254037844386,827.8,827.8,34.49166666666667,24.0,19.0,0.0313,0.0,0.9757,95.0
12.34,0,1,0.5000000000000001,-0.8660254037844386,877.7,877.7,219.425,4.0,6.1,0.0365,0.0,0.8916,118.0
10.89,0,1,0.8660254037844384,-0.5000000000000004,1215.6,1215.6,243.11999999999998,5.0,10.4,0.0,0.0215,0.966,157.0
6.66,0,1,-1.8369701987210297e-16,-1.0,607.0,607.0,60.7,10.0,18.6,0.0299,0.0359,0.8218,107.0
1.01,0,0,6.123233995736766e-17,1.0,974.9,974.9,44.31363636363636,22.0,17.8,0.0038,0.0177,0.9327,148.0
13.3,0,1,6.123233995736766e-17,1.0,20.0,20.0,0.47619047619047616,42.0,25.6,0.0526,0.0499,0.8412,169.0
7.9,0,1,-1.0,1.2246467991473532e-16,738.5,738.5,67.13636363636364,11.0,16.7,0.0193,0.0405,0.843,179.0
11.98,0,1,6.123233995736766e-17,1.0,807.8,807.8,73.43636363636364,11.0,13.2,0.0194,0.0689,0.8281,112.0
9.25,0,1,-1.0,1.2246467991473532e-16,1071.3,1071.3,89.27499999999999,12.0,14.2,0.033,0.0048,0.8949,157.0
8.42,0,1,-1.8369701987210297e-16,-1.0,1167.2,1167.2,53.054545454545455,22.0,22.4,0.0201,0.0594,0.9031,120.0
9.93,0,1,1.0,-2.4492935982947064e-16,518.9,518.9,17.296666666666667,30.0,31.7,0.0399,0.0532,0.7681,126.0
0.0,0,0,-0.8660254037844386,-0.5000000000000001,638.1,638.1,29.004545454545454,22.0,20.1,0.0144,0.0293,0.959,114.0
0.0,0,0,0.5000000000000001,0.8660254037844386,585.5,585.5,41.82142857142857,14.0,13.0,0.022,0.0448,0.9008,195.0
5.75,0,1,-0.8660254037844387,0.49999999999999994,1088.6,1088.6,60.477777777777774,18.0,23.9,0.0522,0.0294,0.8328,136.0
0.75,0,0,0.5000000000000001,-0.8660254037844386,721.7,721.7,25.775000000000002,28.0,20.8,0.0085,0.0339,0.8601,150.0
