Unnamed: 0,supplier_name,supplier_country,supplier_category,supplier_on_time_delivery_rate,supplier_defect_rate,supplier_cancellation_rate,supplier_avg_lead_time_days,supplier_order_volume_last_year,order_date,expected_delivery_date,quantity,delay_days,is_delayed,is_anomaly,notes
11946,Perez-Rubio,Vietnam,zippers,0.8995,0.0269,0.0291,8.4,135,11-20-2024,11-23-2024,656.4,16.4,1,0,
35385,Morrison-Sims,Pakistan,fabric,0.7664,0.0881,0.0479,21.8,117,2023/04/25,09/05/2023,175.3,12.53,1,0,
50531,Morgan Ltd,Bangladesh, thread,0.8444,0.0501,0.0432,23.6,98,15/07/2024,2024-07-28,236.0,6.91,1,0,
45092,Raymond and Sons,Bangladesh,thread,0.8515,0.0317,0.0343,18.2,106,2024/02/25,13/03/2024,821.4,10.46,1,0,
49849,"Valdez, Edwards and Perry",China,fabric,0.7914,0.0141,0.0295,20.0,120,2023-08-15,09-04-2023,918.0,2.22,1,0,
14616,Barnes Group,Bangladesh,dye_chemicals,0.9961,0.0288,0.0337,14.0,94,2023/07/24,2023/08/14,1646.5,32.17,1,1,
55611,"Woods, Fuentes and Johnson",Sri Lanka,buttons,0.9358,0.0277,0.0213,8.0,59,26/11/2024,2024/12/03,605.6,11.5,1,0,
46723,"Moore, Cameron and Bates",India,ZIPPERS,0.8659,0.053,0.0398,17.5,189,03/12/2024,2024-12-20,1928.8,49.25,1,1,
17979,Washington-Barr,China,buttons,0.8613,0.0121,0.0168,21.8,120,2024-03-27,13/04/2024,3913.1,39.97,0,1,
40238,"Ramsey, Murphy and Davis",china,trims,0.8467,0.0209,0.0298,14.6,209,07/05/2024,05-13-2024,1117.5,16.67,1,0,
9982,Mcdonald Group,Pakistan,buttons,0.8136,0.0432,0.068,23.6,113,15-Jan-2024,2024-02-02,633.1,5.89,1,0,
27430,Lozano-Brown,India,dye_chemicals,0.8365,0.036,0.0331,20.9,81,06-Feb-2025,02-27-2025,473.0,8.44,1,0,
55313,Collier Ltd,Indonesia,packaging,0.9511,0.0376,0.0225,19.5,116,06-30-2024,17-Jul-2024,1069.8,9.78,1,0,
49740,Rodriguez LLC,Sri Lanka,fabric,90.7%,0.0536,0.0727,19.3,57,2024-06-05,23/06/2024,,3.32,1,0,n/a
10626,Chang LLC,Bangladesh,packaging,0.9372,0.0265,0.03,13.8,80,2023-04-22,01-May-2023,1020.5,5.42,1,0,
24888,"Franklin, Hunter and May",Pakistan,Trims,0.9532,0.0338,0.0311,8.3,97,2024-10-24,27/10/2024,673.3,11.04,1,0,
3803,"Drake, Johnson and Garcia",PK,dye_chemicals,0.8402,0.066,0.0662,20.4,128,03/06/2024,2024/06/21,666.6,9.25,1,0,
58898,"Yates, Long and Ross",China,trims,81.0%,0.0555,0.0715,23.6,40,13-Jul-2024,2024-08-05,436,5.2,1,0,
12794,"Schneider, Diaz and King",Pakistan,trims,0.9717,0.0402,0.0298,22.1,79,2025-02-10,2025-02-28,1008.2,0.0,0,0,
24268,"Lee, Turner and Warner",Pakistan,packaging,0.6963,0.0571,0.0621,26.2,120,10-20-2024,2024/11/18,621.7,13.76,1,0,
10166,Walters LLC,VIETNAM,thread,0.8171,0.0424,,18.6,77,13/05/2024,2024-06-04,91.7,40.7,1,1,
28378,"Evans, Wilkerson and Thomas",Vietnam,BUTTONS,0.7783,0.0512,0.0487,24.2,120,05-09-2024,29-May-2024,838.9,5.58,1,0,
35247,Barnes-Yu,Indonesia,buttons,0.9238,0.0338,0.0326,23.2,171,15-Apr-2024,12/05/2024,945,6.31,1,0,
32102,"Schneider, Diaz and King",Pakistan,trims,0.9717,0.0402,0.0298,22.1,79,01-17-2024,12-Feb-2024,696.5,0.0,0,0,customer requested rush
22489,Duncan PLC,Sri Lanka,packaging,0.8307,0.0366,0.0039,7.2,94,04-13-2025,16/04/2025,157.8,43.59,1,1,
57791,"Harris, Garrison and Leonard",Sri Lanka,fabric,0.8762,0.0232,0.0474,9.8,58,2024/02/29,2024/03/07,485.1,0.0,0,0,
48603,"Coleman, Campbell and Stanley",Pakistan,buton,0.9727,0.0363,0.0333,8.3,153,2023/02/04,10-Feb-2023,586.1,0.29,0,0,
44383,Martinez Group,Indonesia,dye_chemicals,0.8032,0.0673,0.065,28.8,90,2024-10-23,18/11/2024,633.8,10.03,1,0,
9498,Lopez-Graham,Vietnam,dyechemicals,0.8536,0.0686,,21.8,102,23/11/2023,09/12/2023,236.6,8.59,1,0,
31115,Lewis Ltd,PAKISTAN,fabric,92.7%,0.0157,0.0385,16.6,160,11-21-2023,2023/12/11,744.0,0.0,0,0,
58369,Kelly-Underwood,Indonesia,trims,72.7%,0.0838,0.074,25.4,42,2025-06-01,22-Jun-2025,1284.9,4.88,1,0,
11694,"Hall, Johnson and Anderson",CN,thread,0.8445,0.0306,0.0265,14.3,84,20-Feb-2024,2024/03/01,312,4.77,1,0,
55853,"Delgado, Johnson and Smith",Sri Lanka,THREAD,0.8365,0.0439,0.0268,24.2,186,12-07-2024,25/12/2024,439.4,4.45,1,0,
37731,Miller-Williams,ID,zippers,0.8753,0.0139,0.0323,14.0,127,07-Jul-2023,2023/07/30,737.8,5.71,1,0,
4579,Oconnor-Bright,China,fabric,0.7451,0.0662,0.0606,23.5,65,2023-11-04,2023-11-28,535.3,8.1,1,0,
6666,"Miller, Gonzalez and Mullins",Vietnam,packaging,0.9507,0.0316,0.005,14.1,74,17-Feb-2023,06/03/2023,642.5,0.0,0,0,urgent
24652,Martin-Greene,Bangladesh,packaging,0.7704,0.0492,0.0625,36.5,121,16/10/2024,2024-11-24,410.6,0.8,0,0,
59789,"Lawson, Gray and Chavez",India,Buttons,0.9295,0.0227,0.0,13.4,85,15/01/2024,2024-01-29,866.6,0.0,0,0,
35996,"Hurst, Davis and Fox",Bangladesh,buttons,0.7675,0.0716,0.0881,21.0,88,2024-08-31,23-Sep-2024,824.5,6.13,1,0,
57485,Green Inc,India,buttons,0.9115,0.0632,0.0749,23.8,59,2024-07-14,01-Aug-2024,999.7,5.66,1,0,
356,Bennett-Wood,Bangladesh,fabric,0.9438,0.0059,0.0185,10.1,171,31-Dec-2024,2025/01/09,562.0,2.88,1,0,
51063,Herrera LLC,Pakistan,zippers,89.9%,0.0324,,18.8,98,11-Jan-2024,24-Jan-2024,,5.55,1,0,
503,Hammond-Guzman,Bangladesh,dye_chemicals,0.7655,0.0436,0.0584,26.9,147,20/11/2024,12-17-2024,678.8,4.26,1,0,
45644,Pacheco Ltd,china,trims,85.7%,0.0048,0.017,18.1,154,2024-05-03,05-28-2024,784.3,0.0,0,0,
9654,"Green, Acevedo and Campbell",Vietnam,PACKAGING,0.8972,0.0618,0.0595,20.0,132,01/03/2025,03-23-2025,985.4,1.88,1,0,
14301,Novak-Franklin,ID,thread,0.7621,0.0559,0.059,16.8,69,2025/04/19,2025/05/14,473,3.82,1,0,
53511,"Long, West and Moore",Pakistan,packaging,99.9%,0.034,0.0199,17.8,91,11-26-2024,16-Dec-2024,473.2,7.11,1,0,
42108,Weeks-Mccarthy,Bangladesh,buttons,0.999,0.0054,0.0345,16.9,114,10-31-2023,11-16-2023,888.5,2.52,1,0,
34747,"Brady, Walker and Hood",India,thread,0.999,0.0224,0.0376,18.0,175,2023/06/14,12-Jul-2023,650.0,0.0,0,0,
14336,"Cruz, Brown and Zamora",Pakistan,thread,0.7417,0.0849,0.0886,21.5,44,29/08/2024,2024-09-11,574.5,19.58,1,0,
40905,Mccarty-Martin,BANGLADESH,dye_chemicals,0.8569,0.0576,0.0602,19.4,109,2023-04-24,05-16-2023,366.7,1.91,1,0,
36511,Lee-Brown,Pakistan,Buttons,0.856,0.051,0.0659,20.2,113,2025-01-02,28/01/2025,909.7,5.81,1,0,
57612,Scott PLC, Sri Lanka,Dye Chemicals,0.754,0.0382,0.0469,21.3,163,2024/08/18,12/09/2024,559.5,4.25,1,0,
26711,"Baker, Poole and Martin",Pakistan,zippers,0.7071,0.0854,0.0476,23.8,23,06-12-2023,05-Jul-2023,744.6,11.06,1,0,
51243,"Larson, Smith and Meyer",Pakistan,Thread,0.8037,,0.0446,12.3,158,2024/01/23,2024/01/27,554.7,10.18,1,0,customer requested rush
9350,"Wheeler, Norris and Jacobs",BD,dye_chemicals,0.9626,0.0307,0.036,13.8,114,29-Jan-2023,17-Feb-2023,1216.7,0.0,0,0,urgent
8668,Duncan PLC,Sri Lanka,packaging,0.8307,0.0366,0.0039,7.2,94,04-May-2025,05-07-2025,522.2,17.34,1,0,
40347,"Gross, Marquez and Williams",BD,fabric,0.9625,0.0287,0.0038,16.7,100,04/09/2023,2023-09-25,673,3.58,1,0,
46957,Anderson-Crawford,China, packaging,0.9368,0.0,0.0286,11.3,189,07-24-2023,01/08/2023,558.0,14.29,1,0,
30774,"Allen, Alexander and Green",China,zippers,0.8082,0.023,0.0154,16.7,103,03-23-2023,04-13-2023,3720.4,35.67,1,1,
5186,"Lindsey, Howard and Pena",Indonesai,thread,0.7843,0.0645,,12.1,86,07-23-2023,08-04-2023,208.4,10.4,1,0,
52244,Miller-Thornton,China,Buttons,0.8974,0.0323,0.0482,18.0,91,2024-11-02,19/11/2024,849.5,11.37,1,0,
23661,Scott-Ford,Pakistan,packaging,0.7879,0.0878,0.0539,19.9,134,2023/11/14,04/12/2023,1053.7,13.0,1,0,
53240,Shields-Wong,Bangladesh,buttons,0.8865,0.0538,0.0283,20.7,113,07-08-2023,10-Aug-2023,635.9,3.06,1,0,
22616,Lynch-Phillips,PK, thread,0.9507,0.0337,0.0361,13.0,139,30-Dec-2024,2025/01/13,1035.5,0.9,0,0,
51615,"Moore, Kaiser and Johnson",Indonesia, buttons,0.9223,0.0741,0.0532,25.3,172,03-24-2023,20/04/2023,716.4,1.05,0,0,
42499,Jackson-Smith,China,dye_chemicals,0.8993,0.0065,0.006,16.1,125,2023/04/11,04-19-2023,520.3,0.0,0,0,
47685,Miller PLC,VIETNAM,trims,0.8968,0.0462,0.0271,25.8,38,03/07/2024,08-01-2024,657.5,5.53,1,0,
9761,Phillips PLC,India,buttons,98.4%,0.014,0.0119,9.9,157,27-Feb-2023,16/03/2023,840.1,0.0,0,0,
55699,Santiago-Young,Indonesia,dye_chemicals,0.8999,0.0177,0.0452,16.0,143,2024-02-25,12-Mar-2024,448,1.06,0,0,
41644,Carroll-Rice,Bangladesh,packaging,0.9012,0.048,0.0464,19.6,178,2024/03/10,2024-03-23,885,4.87,1,0,
54462,Meyer Group,VN,fabric,0.8847,0.0334,0.0304,20.7,96,30-Mar-2024,15-Apr-2024,78.5,45.28,1,1,
33811,"Ford, Cooke and Morales",China,fabric,0.999,0.0085,0.0221,11.1,129,03/09/2023,2023-09-16,1213.1,7.01,1,0,
50195,"Roberts, Sanchez and Miller",Vietnam,zippers,0.9296,0.0152,0.0165,10.0,141,09-Sep-2023,09-13-2023,2909.9,46.18,1,1,
32050,Anderson-Davidson,bangladesh,zippers,0.8021,0.0356,0.0257,19.7,84,07-Apr-2025,2025-04-24,476,1.94,1,0,
3094,Watson Group,China,buttons,0.9194,0.0228,0.0045,18.3,66,06-16-2024,06-30-2024,"1,009",7.51,1,0,
51129,Olson Group,Bangladesh,zippers,0.9979,0.0303,0.0403,11.3,101,27/06/2024,08/07/2024,480,0.13,0,0,
431,Ward Group,VIETNAM,buttons,0.9484,0.02,0.0241,9.6,54,06-11-2023,29/06/2023,259.4,0.0,0,0,
5628,Farley PLC,Pakistan,trims,0.9393,0.0,0.0352,16.8,105,2023-08-18,2023-09-05,582.9,0.52,0,0,
14352,"Dixon, Williams and Fields", Sri Lanka,FABRIC,0.8258,0.0812,0.066,23.4,84,23/05/2024,06-10-2024,753.5,8.03,1,0,
53775,Atkinson-Lowe,Vietnam,BUTTONS,0.9141,0.0039,0.0,9.9,24,03/07/2023,15/07/2023,290.7,0.0,0,0,
52852,Hood Inc,Pakistan,buttons,0.8891,0.062,0.0519,17.0,105,02-Oct-2024,2024-10-13,625.8,8.72,1,0,
15656,"Mitchell, Gibson and Neal",India,thread,0.6733,0.0624,0.0841,34.7,95,2023/08/13,14-Sep-2023,,48.15,1,1,
27266,White Group,bangladesh,trims,0.7172,0.0222,0.0484,20.3,91,2025/03/04,2025-03-21,953.4,1.86,1,0,
38937,Collins Inc,LK,fabric,0.8868,0.0165,0.0423,22.7,174,26/04/2023,22/05/2023,762.5,2.8,1,0,
44789,Scott PLC,Sri Lanka,dye_chemicals,0.754,0.0382,,21.3,163,06-12-2024,2024-06-27,930.6,6.52,1,0,
36007,Perez-Ellis,CHINA,trims,0.8923,0.0329,0.0608,14.0,98,22-Feb-2023,2023/03/02,858.7,5.87,1,0,
35417,Williams Ltd,Sri Lanka,DYE-CHEMICALS,0.8358,0.034,,15.6,109,05-08-2024,26/05/2024,641.0,3.25,1,0,
52385,Ross PLC,LK,TRIMS,0.946,0.0219,0.0066,19.7,8,04-Jun-2025,06-25-2025,847.8,0.0,0,0,
5409,Gomez-Benson,India,buttons,0.821,,0.0,16.3,129,04-29-2024,2024-05-09,680.8,4.42,1,0,
12551,"Fisher, Richardson and Douglas",IN,zippers,0.7888,0.0523,0.0629,17.3,28,06-12-2025,2025-06-21,719.9,11.77,1,0,
59012,"Lawson, Gray and Chavez",IN,buttons,0.9295,0.0227,0.0,13.4,85,23-May-2023,2023-06-06,911.7,0.0,0,0,urgent
41530,Ross PLC,Sri Lanka,trim,0.946,0.0219,0.0066,19.7,8,2024/04/16,2024/05/08,490.1,7.8,1,0,
6789,Jimenez Group,India,fabric,0.8655,0.0273,0.0337,20.9,48,17/05/2023,04-Jun-2023,891.1,5.09,1,0,
59735,Diaz Group,India,fabric,0.7906,0.0373,0.0078,20.4,27,2024-03-23,2024-04-18,254.1,2.73,1,0,
26105,"Page, Macdonald and Brown",Indonesia,dye_chemicals,0.8631,0.0316,0.0479,14.8,118,07-31-2023,2023/08/25,,3.74,1,0,
14417,Williams PLC,Bangladesh,fabric,0.9403,0.0102,,11.4,190,04/11/2024,15-Nov-2024,982,7.52,1,0,
40140,Johnson-Higgins,P.R. China,trims,0.9488,0.0028,0.0329,10.2,123,2024/10/28,11-14-2024,763.2,7.67,1,0,
52200,"Price, Nguyen and Rollins",India,packaging,0.9193,0.0248,0.0088,14.3,129,26-Jun-2023,2023-07-07,969.4,1.22,0,0,
54328,Patterson PLC,India,fabric,0.8239,,0.0028,17.2,120,2024-12-11,23/12/2024,643.0,12.38,1,0,
45742,Galvan and Sons,Viet Nam,fabric,0.8576,0.0479,0.0418,19.1,119,2023-11-28,17/12/2023,682.2,6.8,1,0,re-check qty
5016,King-Paul,Sri Lanka,dye_chemicals,0.8588,0.01,0.0273,16.2,108,22/05/2023,2023/06/12,564,5.96,1,0,urgent
51446,Mcintosh-Adams,Bangladesh,Fabric,0.8275,0.0553,0.0666,31.1,144,03-29-2025,2025/05/09,546,11.75,1,0,
11678,"Johnson, Massey and Wilson",bangladesh,packaging,0.8374,0.0322,0.026,17.5,113,2024-10-18,2024-11-07,928.9,3.85,1,0,
20454,Bailey Inc,China,zippers,0.8995,0.0402,0.0492,15.8,79,18/03/2024,03-27-2024,607.2,9.2,1,0,
8232,Williams PLC,Sri Lanka,dye_chemicals,0.9179,0.0221,0.0367,13.1,33,2023-05-28,16/06/2023,723.8,3.57,1,0,
56316,"Tucker, Bradley and Green",China,buttons,0.8682,0.0372,0.0625,17.5,62,06-Jul-2024,10/07/2024,850.9,12.91,1,0,
45868,Long PLC,INDIA,packaging,0.9129,0.0456,0.0368,19.7,84,28/12/2023,01-10-2024,525.6,0.0,0,0,
59400,"Miller, Davis and Jimenez",China,zippers,0.9335,,0.0261,20.2,121,11-Jan-2023,02/02/2023,785.3,2.39,1,0,
48288,Soto Group,Vietnam,DYE-CHEMICALS,0.92,0.0169,0.0126,8.9,149,09-05-2024,2024-09-08,235.9,2.19,1,0,
43407,Mcknight Ltd,Bangladesh,trims,0.8881,0.0137,0.0287,17.0,66,10-Apr-2024,18-Apr-2024,616.7,3.69,1,0,
44126,Randall-Hendricks,bangladesh,buttons,92.1%,0.0375,0.0318,18.1,38,17/02/2024,2024-03-04,937.8,5.65,1,0,
21569,Campbell-Smith,Indonesia,dye chemicals,0.9015,0.0371,0.0427,20.0,5,03/07/2024,2024-07-21,701.5,0.64,0,0,
5819,Fox Inc,Pakistan,PACKAGING,90.1%,0.0116,0.0139,11.0,143,2024/03/25,2024/04/05,666.6,0.0,0,0,
50258,Fisher-Hayden,Bangladesh,buttons,0.9513,0.0217,0.0494,9.6,143,04-23-2024,26/04/2024,93.0,48.45,1,1,
32633,Lane-Diaz,China,thread,0.8886,0.0477,0.0,10.8,138,2024-02-07,18/02/2024,595.0,3.49,1,0,
17720,"Walker, Silva and Chapman",P.R. China,trims,0.9151,0.0411,0.0535,14.1,125,2024-08-19,01/09/2024,685,9.62,1,0,
45276,Davenport LLC,pakistan,trims,94.2%,0.0419,0.0128,16.7,83,02-22-2024,2024-03-06,1079.5,6.52,1,0,
32023,Lynch-Phillips,Pakistan,thread,0.9507,,0.0361,13.0,139,2024/03/03,09-Mar-2024,1250.5,8.26,1,0,
37041,Allen Inc,India,buttons,0.9057,0.0378,0.0413,15.7,74,2025-04-17,08-May-2025,899.3,6.55,1,0,
41754,"Brown, Lee and Williams",Vietnam,buttons,0.8707,0.0437,0.0379,15.1,71,06-25-2023,12/07/2023,1137.9,5.83,1,0,
19467,Roberts Inc,Viet Nam,buttons,0.8234,0.0338,0.0112,24.9,100,11/06/2024,04/07/2024,848.3,10.37,1,0,
12352,Brooks-Rodriguez,Sri Lanka,fabric,0.9089,0.0164,0.0205,9.4,37,2025/02/12,26-Feb-2025,399.4,0.0,0,0,
1674,"Moore, Krause and Franco",bangladesh,packaging,0.9165,0.0331,0.014,18.2,56,2024/12/15,01/01/2025,394.4,1.38,0,0,
26095,Rivera LLC,China,dye_chemicals,95.6%,0.022,0.0044,10.0,142,2023/12/13,2023-12-24,66.1,48.36,1,1,
22457,"Roberts, Lane and Howard",Bangladesh,trims,0.7606,0.0882,0.036,16.0,77,08-13-2024,03/09/2024,2069.9,57.33,1,1,
16808,"Peck, Butler and Barnett",Pakistan,dye_chemicals,0.8481,0.0378,0.0248,13.9,152,18/03/2025,30-Mar-2025,985.0,3.31,1,0,
57622,"Cochran, Rogers and Wilkinson",China,zippers,0.8993,0.0479,0.0296,23.7,107,10-Jun-2023,30-Jun-2023,778.5,12.92,1,0,
24367,Nelson Group,China,zippers,0.999,0.0304,0.0145,12.6,69,09-14-2024,17-Sep-2024,858.7,5.6,1,0,
19815,Vance-Schaefer,Pakistan,dye_chemicals,0.9019,0.0549,,22.8,95,31-May-2025,10-Jun-2025,416.9,5.42,1,0,
27988,"Wolfe, Bell and Baker",China,dye_chemicals,0.8297,0.063,0.0659,25.9,33,2024-03-17,2024/04/06,611.0,6.12,1,0,
59913,Ray Group, Sri Lanka,fabric ,87.5%,0.0355,0.0,12.1,106,20/11/2023,2023/11/28,947.4,,1,0,
8671,Gonzalez and Sons,Vietnam,zippers,0.974,0.0066,0.04,13.7,103,2024/08/26,09-12-2024,173.4,0.0,0,0,
30538,"Hughes, Vargas and Pace",Bangladesh,zipers,0.9856,0.0221,0.0096,15.1,88,2025/01/18,01-24-2025,644.1,4.18,1,0,
44257,"Taylor, Kerr and Miller",China,packaging,0.9154,0.0449,0.0137,15.1,106,2024-07-15,23/07/2024,1134.8,9.42,1,0,
6893,"Smith, Rodriguez and Lopez",Pakistan,trims,0.8601,0.0321,0.02,17.1,86,2024-07-02,16/07/2024,695.4,6.22,1,0,
17274,"Johnson, Hernandez and Jensen",CHINA,dye_chemicals,78.9%,0.0536,0.0903,18.9,84,2024-05-02,05-17-2024,235.1,12.51,1,0,
36671,Peterson-Osborne,India,packaging,0.7892,0.0391,0.0398,26.3,24,22-Mar-2023,08-Apr-2023,789.6,5.55,1,0,
49790,"Cisneros, Sanders and Freeman",bangladesh,thread,0.9506,0.0,0.0377,10.9,146,30-Apr-2024,12/05/2024,375.9,0.0,0,0,
55490,Olson Group,Bangladesh,zippers,0.9979,0.0303,0.0403,11.3,101,2024-09-15,09-26-2024,881.6,1.72,1,0,
41634,"Smith, Rodriguez and Lopez",pakistan,trims,0.8601,0.0321,0.02,17.1,86,2024-02-09,22-Feb-2024,810.0,1.85,1,0,
26295,"Hernandez, Jarvis and Andrews",Sri Lanka,thread,0.8183,0.0491,0.0631,15.3,151,06-05-2023,2023-06-25,1293.5,32.58,1,1,
42157,"Lewis, Brennan and Martinez",BANGLADESH,febric,0.8879,0.0095,0.0193,6.8,154,2024-11-10,13-Nov-2024,526.6,8.43,1,0,
15704,"Frazier, Long and Alvarez",Vietnam,trims,0.8328,0.0294,0.0522,23.9,136,31/12/2023,02-01-2024,427.8,7.66,1,0,
53310,"Jones, Murphy and Robinson",Sri Lanka, buttons,0.8577,0.0614,0.0239,19.4,176,02-23-2024,05/03/2024,651.3,4.41,1,0,
54261,Randall-Hendricks,Bangladesh,buttons,0.9211,,0.0318,18.1,38,31/01/2024,20-Feb-2024,,7.04,1,0,
23716,Johnson and Sons,India,dye_chemicals,0.7972,0.0714,0.0449,19.7,84,2023/02/11,03-05-2023,688.3,13.47,1,0,
53317,"Richardson, Gordon and White",CN,buttons,0.793,0.051,0.0405,32.8,71,01/01/2024,07-Feb-2024,906.0,9.03,1,0,
55109,Mcclure Group,bangladesh, packaging,0.9897,0.0571,0.019,17.4,150,07-19-2023,2023/08/02,437.2,0.96,0,0,
56350,Santos Ltd,Sri Lanka,buttons,0.7961,0.0694,0.0372,20.4,44,2023-02-07,2023/03/05,605.7,3.13,1,0,TBC
50847,Livingston LLC,Pakistan, packaging,0.8668,0.019,0.0323,21.6,133,11/04/2023,01/05/2023,697.3,0.0,0,0,
55811,Kaufman-Payne,Vietnam,PACKAGING,0.9076,0.0451,0.0359,17.0,76,11-01-2024,11-16-2024,"1,374",35.65,1,1,
16952,Freeman-Bowers, Sri Lanka,buttons,0.8785,0.0264,0.0213,18.9,160,29-Oct-2024,13-Nov-2024,828.3,9.32,1,0,
31049,Peterson-Osborne,India,packaging,0.7892,0.0391,0.0398,26.3,24,19-Sep-2024,2024-10-18,813.7,13.41,1,0,
57565,Thomas PLC,Indonesia,fabric,0.984,0.0065,0.0239,10.8,195,2024-03-02,03-15-2024,619.0,0.0,0,0,
34789,Nguyen-Mcpherson,Bangla Desh,packaging,0.9505,0.0107,0.0385,22.7,140,2023-05-21,2023/06/11,,0.07,0,0,
53860,"Simpson, Palmer and Moreno",India,trims,0.8775,0.0756,0.0297,23.1,122,03-21-2024,08-Apr-2024,387.3,4.07,1,0,
38085,"White, Palmer and Cantu",BANGLADESH,thread,0.8591,0.0398,0.0398,12.0,108,05-17-2023,29-May-2023,516,0.0,0,0,
15558,Smith LLC,Pakisthan,fabric,0.8926,0.0082,0.0109,12.0,160,2023/12/25,08/01/2024,697.7,0.0,0,0,
34044,Ramos PLC,Bangladesh,fabric ,0.8651,0.0,0.0501,14.9,122,05-04-2024,05-24-2024,467.5,3.0,1,0,
44906,Cruz-Hartman,Sri Lanka,fabric,0.9118,0.0458,0.0459,25.2,63,04-26-2024,28/05/2024,781.3,1.14,0,0,
34292,Thomas-Walker,India,thread,0.8446,0.0288,,21.3,36,07/03/2023,19/03/2023,319.0,0.0,0,0,
11024,Thompson-Martin,Sri Lanka,trims,0.8264,0.023,0.0336,11.0,103,15/01/2024,2024/02/01,863.1,0.0,0,0,
55785,"Huynh, Rivera and Holden",Bangladesh,packaging,0.9593,0.0196,0.0049,16.5,28,08-16-2024,31/08/2024,913.2,8.82,1,0,
3201,"Wood, Thornton and Tucker",Indonesia,thread,0.7528,0.0239,0.0436,11.2,131,2023/07/06,2023-07-20,1059.0,13.42,1,0,
29450,Hayes Ltd,Sri Lanka,thread,0.8411,0.0519,0.0538,25.0,138,03-10-2025,30-Mar-2025,1012.0,4.88,1,0,
37384,Clark PLC,Sri Lanka,trims,0.8463,0.0408,0.0428,23.3,129,29-Apr-2025,05-24-2025,348.2,0.0,0,0,
18066,Mays-Moore,Indonesia,thread,0.9279,0.0245,0.0166,14.1,99,2025/01/25,2025/02/12,,3.98,1,0,
3319,"Thomas, Summers and Espinoza",Indonesia,fabric,0.7662,0.066,0.0759,24.6,79,14/02/2024,03-20-2024,686,9.39,1,0,
59651,Johnson Ltd,Pakistan,zippers,0.9977,0.0207,0.0479,9.5,122,2023/11/08,11-20-2023,643.6,6.75,1,0,
3011,"Ellis, Farmer and Garcia",BANGLADESH,zippers,0.8205,0.0907,0.0396,16.9,143,2024-04-16,2024/05/04,,0.0,0,0,customer requested rush
44896,Weaver and Sons,VN,dye_chemicals,0.9834,0.0273,0.0182,18.2,128,27/07/2023,08-22-2023,582.7,4.76,1,0,
24312,"Hughes, Vargas and Pace",BANGLADESH,zippers,0.9856,0.0221,0.0096,15.1,88,2023/08/21,2023/09/09,459.1,4.67,1,0,
53924,Mcknight Ltd,Bangladesh,trims,0.8881,0.0137,0.0287,17.0,66,2024-07-09,2024-07-23,476.0,0.99,0,0,
53896,Ward Inc,Bangladesh,zippers,0.8077,0.0286,0.0474,19.2,66,01-05-2023,26-Jan-2023,948.1,4.65,1,0,
17728,"Cruz, Barnett and Johnson",India,zippers,0.9232,0.0232,0.0334,15.4,121,10-02-2024,2024/10/17,869.9,2.88,1,0,
39139,Flores-Richardson,Pakistan,trims,0.7783,0.05,0.0616,24.3,113,02-08-2023,06-Mar-2023,736.4,5.75,1,0,
34055,"Sanchez, Haas and Porter",Indonesia,thread,0.9621,0.0236,0.0205,20.9,95,2024/08/21,09-08-2024,1188.1,5.15,1,0,
38650,Murphy and Sons,Indonesai,buttons,0.9406,0.0101,0.0106,8.5,94,28/08/2023,31-Aug-2023,709.1,13.53,1,0,
32740,Davenport LLC,PK,trims,0.9424,0.0419,0.0128,16.7,83,02-15-2023,03-02-2023,695.6,0.0,0,0,
53783,"Moore, Ferguson and Delgado",Sri Lanka,packaging,0.7681,0.0532,0.0399,31.7,126,2023-04-03,2023-04-24,574.6,9.91,1,0,
45604,Kelly-Carr,Sri Lanka,packaging,0.8494,,0.0246,8.8,179,03-Feb-2024,16-Feb-2024,422.8,1.46,0,0,
11327,"Potter, Brown and Salas",Sri Lanka,zippers,0.9888,0.0094,0.037,15.5,159,12-14-2023,12-30-2023,660.9,6.91,1,0,
47265,Miller-Fisher,Srilanka,dye_chemicals,0.7623,0.062,0.062,31.0,132,2024-06-20,18/07/2024,777.1,3.33,1,0,
43556,Martin-Mayer,China,zippers,0.9912,0.0238,0.0017,10.0,77,2023-01-25,02-04-2023,131.3,0.0,0,0,
27737,West-Orozco,Vietnam, fabric,0.7835,0.0412,0.0446,20.4,95,23-Jan-2024,02-08-2024,264,10.89,1,0,
46530,Harrison-Cox,Vietnam,dye_chemicals,0.7415,0.0666,0.0452,29.0,85,01-10-2025,2025-02-09,584.8,12.92,1,0,
14883,Parsons-Huerta,Indonesia,thread,0.7981,0.0384,0.0402,13.1,56,2024-01-25,04/02/2024,518,3.57,1,0,
36783,"Bradley, Pitts and Woodard",Pakistan,fabric,0.9577,0.0023,0.0082,12.9,75,2023/09/17,29-Sep-2023,847.0,7.91,1,0,
35393,"Martinez, Brown and Fleming", India , fabric,0.939,0.0714,0.0154,13.9,72,12/02/2023,28/02/2023,408.5,6.34,1,0,
54520,"Jones, Mccarty and Peterson",Sri Lanka,dye_chemicals,0.8503,0.0636,0.0298,21.1,82,01-30-2025,2025-02-16,1061.1,7.14,1,0,
23419,Bridges PLC,China,DYE-CHEMICALS,0.8448,0.0285,0.0309,16.0,102,07-11-2023,25-Jul-2023,1020.7,7.05,1,0,
33305,Burns and Sons,Vietnam,dye_chemicals,0.8606,0.0353,0.0211,14.7,115,05-16-2024,2024/06/01,672,0.0,0,0,
